,Restaurant Name,Review ID,Date,Content,Rating
3690,The Queens Head,673402032,May 2019,"We always look forward to an evening at the Queens Head. It never dissapoints, the service and food is consistently excellent. The menu is always varied, offering something for everyone and at reasonable prices. We wanted to mention our waitress. Ella in particular as she was so friendly and kept checking everything was ok. Keep it up, we will be back,",5.0
3691,The Andover Arms,402178634,August 2016,"Visited 2016-08-06 @ 1800. Two pints, chicken pie, and fish and chips £36.70. Delicious food, wonderful local atmosphere, and friendly wait staff. Nice walk from our hotel on residential streets.",5.0
3692,The Andover Arms,402720473,August 2016,"Got a chance to show off great British food to an Australasian food snob and enjoy fantastic food myself, portions are generous and so very tasty, plus good beer and cider.",5.0
3693,The Andover Arms,402212573,August 2016,We tried the streak and the burgers. Both were great. Prices are not great but I wouldn't call it expensive.,4.0
3694,The Andover Arms,403995236,July 2016,I took my impossible-to-please Australian in-laws here for a Sunday roast last weekend.,5.0
3695,The Queens Head,661886688,March 2019,Find this place consistently good.,5.0
3696,The Queens Head,661914923,March 2019,"We had a lovely sample of the new Spring menu on our way back from Puppy Training. This amazing dog friendly venue always looks after us so well, with the staff offering fantastic service as usual.",5.0
3697,The Queens Head,662263317,March 2019,"Fabulous spring menu. Poached egg/cauliflower crumb/asparagus starter my husband had was really good. I had a fish pie with complimentary side dish, delicious. But the star of the show was my husband’s fillet steak OMG, chargrilled, cooked to perfection medium rare , meat was superb and. Oh so soft. With bearnaise sauce and frits added a £30 dish... but worth it. Good wine list. Staff lovely, warm and professional. Perfect Friday night to celebrate a birthday.",5.0
3698,The Queens Head,664556371,April 2019,This restaurant has consistently good food with good service. It has a nice atmosphere in the restaurant and a separate bar area. I would definitely recommend The Queen’s head in Weybridge.,5.0
3699,The Queens Head,662197881,March 2019,A very happy evening with delicious food and very helpful and good humoured servers.,5.0
3700,The Queens Head,668107844,April 2019,"Booked the Queen's Head for boyfriend's birthday after reading rave reviews. Greeted by very friendly staff & shown to our table at the back of the restaurant. Service continued to be excellent- friendly, efficient yet unhurried. Starters came out very quickly - chicken liver parfait with red onion marmalade & toasted brioche was extremely tasty, boyfriend enjoyed beef taco wrap. As it was a birthday, we decided on the chateaubriand to share which was very well cooked & melted in the mouth, it was just a real shame all the sides were priced separately as the mixed leaf salad just wasn't big enough to feed both of us & wasn't good value for money. We ordered the Baked Alaska for dessert which I was really looking forward to but sadly it missed the mark on taste. The sponge inside was hard not nice & springy as it should be & it really would have benefited from having strawberry ice cream rather than chocolate inside & the cointreau poured over the top didn't add anything. The wine, although very tasty, was grossly overpriced hence I only stretched to one glass, boyfriend's beer was normal price which was fine. When I booked online, I followed up my booking with an email explaining it was my boyfriend's birthday & could anything be done on the day to make it special but sadly this wasn't noted on the booking. Toilets were clean but there was an unusual rather unpleasant smell up the stairs that led up to the toilets, this needs addressing I would say.",4.0
3701,The Queens Head,666410982,March 2019,"We went with a group of fiends for a Sunday night quiz, a couple of people in our group decided they would eat as they had heard the food was good. Oh dear! They chose chicken and chips and a burger and chips. When the food arrived they were close to sending it back- chicken only just cooked- a bit pink near the bones and ‘almost tasteless’ the burger, not hot or anything special. Maybe the chef was off but we expected this sort of run of the mill pub food to be better than average in a ‘gastropub’. The quiz was OK and beer and wine fine. A bit of a disappointment.",3.0
3702,The Queens Head,666283575,April 2019,"Food was good - cheese souffle starter was excellent, the crab special was really good and well-priced as it included a side. Steak was just as it should be. There is a great atmosphere, it's located in a characterful building and it was buzzy but not too noisy. Service was great, attentive enough but not intrusive. The drinks and food arrived fairly quickly. Very enjoyable all round.",4.0
3703,The Queens Head,666046508,April 2019,"I have been here numerous times, sometimes just for a drink other times for a meal in the restaurant. I would recommend both, friendly staff and really decent food in the restaurant.",4.0
3704,Madhu's,255510109,January 2015,"birthday meal been here before and it was excellent again , 35pound for food and unlimited beer and wine. Food is amazing",5.0
3705,Madhu's,255905812,February 2015,First time we have seen such a clean and maintain restaurant in southall rest are not that hygienic as compare to madhus. Now come to the food n service we really enjoyed the food n service very good experience trust me worth going in madhus top class everything's.,5.0
