,Content,Date,Rating,Restaurant Name,Review ID
377,"9 of us went for a celebratory evening. We started with drinks on the roof terrace, stunning views and attentive staff meant the evening started well. We all moved downstairs to our table. As there were so many of us, we sent our meal choices in advance. The waiter confirmed with us and noted who was having what. When the food came, everyone was served at the same time. The starters were magnificent, such intense and amazing flavours. When the main course came none of us were disappointed. The steak, fish and chicken dishes were cooked to perfection and accompanied with eye catching purées and foams that were packed with complimentary flavours. The wine was great, also full of flavour but not overbearing - just right! It seemed a shame to stop at the main course...the puddings and cheeses matched the quality and flavours we had already experienced and the sommelier picked us a wonderful wine to finish. Our waiter did a fantastic job and saw to all our every need. Thank you Bokan for making our celebration so enjoyable.",July 2017,5.0,Bokan 37 Restaurant,502204983
378,This is the place to go for drinks if you want fabulous views over London.,June 2017,4.0,Bokan 37 Restaurant,502469761
379,Me and my partner recently visited the Bokan while staying at the Novotel (which it is attached to) and loved it! We went every evening for a drink (3 nights in a row) before going out for dinner and all I can say is that you never get bored of the amazing views! It can get busy (especially on a Friday evening) so I would ring ahead to book a table plus the drinks are a little pricey but that didn't put us off at all!,July 2017,4.0,Bokan 37 Restaurant,502808260
380,"The views are good, but the food was just ok, not exceptional. I was there for a friend's birthday party.",July 2017,3.0,Bokan 37 Restaurant,500883517
381,Amazing brunch with view/ food amazing/ bottomless bubbles/ live jazz on the terrasse from 4pm,July 2017,5.0,Bokan 37 Restaurant,499913787
382,"I was really excited about coming here particularly after all the hype, the restaurant and bar did not disappoint. The food was perfect and what you would expect from a restaurant like this. The menu is not incredibly long but it does have to offer a great number of dishes, I would recommend the squid as an appetiser and the lamb or to be on the safe side: go for the rib eye steak, you cannot go wrong with it. The interior is fantastic with its large windows that provide you with a great view of London from above. I will definitely be coming back, especially for the bar, which offers a huge range of interesting non-classical cocktails. A lot of the negative reviews of Bokan focused on the service, I honestly have no complaints about the service whatsoever, everyone seemed friendly, helpful and attentive to our needs.",July 2017,4.0,Bokan 37 Restaurant,497998650
383,"What amazing view! 360 degrees over London, Thames, the docklands and the Isle of dogs. Incredible!! This place is very stylish and chique, so make sure you reserve a table, to make sure your trip is worth wile. Only went for drinks but they tasted delicious, staff was attentive, went during lunch it wasn't that busy. A must go!!!",July 2017,5.0,Bokan 37 Restaurant,498035024
384,"Stayed at the Novotel with my family for three nights. Visited Bokan on the Friday night and it's clearly a popular venue for the beautiful people. However, on our last night I asked reception if it was ok to take my son up to the bar to see the London skyline, as it's spectacular. No problem he said.",July 2017,1.0,Bokan 37 Restaurant,498052864
385,"Visited on a Friday night with two girlfriends. Arriving early for dinner, I just assumed I'd be able to go to the bar first. On arrival it was clear that the bar equally has to be booked but fortunately they could accommodate me.",July 2017,5.0,Bokan 37 Restaurant,500119040
386,"Didn't quite know what to expect when I randomly chose this place for dinner. My first impression was bit reserved, as the restaurant felt really noisy. Is adjacent to the bar, which plays music loud. Menu however looked promising; short, simple but full of interesting combinations.",June 2017,4.0,Bokan 37 Restaurant,497597191
387,"If you want some superb views of the city then this is the place to be! You can see Tower Bridge, the Eye, Shard etc and have a panoramic view of the centre of London.",July 2017,3.0,Bokan 37 Restaurant,500164126
388,"We all enjoyed our food - the crab salad&scallops( slightly too sweet for my taste) for starters and then he boys had steaks (very good quality meat done to perfection), lamb & sea bass for the girls- all beautifully presented. A dessert - chocolate mousse was a bit of a let down, though.",July 2017,4.0,Bokan 37 Restaurant,500448641
389,"We had a superb experience here - incredible brunch. The food was mouthwatering and looked and tasted incredible, staff were also excellent. I had the tortellini, highly recommended. The dessert was a standout experience as well, wonderful chocolate tart (everything was great though). You won't be disappointed by the view!!!",July 2017,5.0,Bokan 37 Restaurant,500170401
390,"on top floors of Novotel hotel in Canary Wharf, great views of city, food excellent, prices pretty reasonable",June 2017,5.0,Bokan 37 Restaurant,495986231
391,"The staff are incredibly rude and make the prices up as they go along. Avoid, it's not as good as the staff think they they are.....We were there last night and the entire staff force were some of the rudest people we have ever had the misfortune to be ""served"" by. At the door the front of house had the snottiness attitude and was not the least bit welcoming. The bar staff had unwarranted attitude and were argumentative at every opportunity irrespective of the amount of money we were spending. They had the utter nerve to keep changing the prices of our drinks because the menus were in the ""process of being updated""! Here's a tip, update the menus and THEN put them on the tables! Don't tell your staff to come up with rough numbers and then get aggressive when we state our basic consumer rights.... Unfortunately we have to return here in a few weeks for a corporate event. We'll be passing this review to our events team Monday in case there's the possibility of moving to another venue.",June 2017,1.0,Bokan 37 Restaurant,495539326
392,"Went with a girlfriend for a ""couple of drinks"" to Bokan on the 38th Floor of Novotel Canary Wharf. The views from the Bar are really superb, having seen the views at 4.30pm, decided to stay all evening just to experience the night time views. We were certainly not disappointed, they are really really superb. As the bar has floor to ceiling windows, you get a spectacular view of central London. Luke who served us in the evening was also very nice and very friendly, he even made a bespoke cocktail for my friend. Jeevan who is the manager there came and checked on us often. To be fair we were there from 4.30pm - 1am, but even still it was very nice to be checked upon and so looked after by Jeevan. He also gave us a show around of the restaurant and the roof top bar. We will definitely return. The only small feedback would have is to change the olives in the bar, they really did not taste good, they were almost bitter. We had a great evening at Bokan and would definitely recommend to anyone to go there for a drink..friendly staff and amazing views guaranteed!! Just make sure you make a booking as it does get very busy!! Oh and before I forget, possibly the best bathrooms in London - even they have an amazing view!",May 2017,5.0,Bokan 37 Restaurant,497431879
